AVAILABILITYZONE,BILLEDCOST,BILLINGACCOUNTID,BILLINGACCOUNTNAME,BILLINGCURRENCY,BILLINGPERIODEND,BILLINGPERIODSTART,CHARGECATEGORY,CHARGECLASS,CHARGEDESCRIPTION,CHARGEFREQUENCY,CHARGEPERIODEND,CHARGEPERIODSTART,COMMITMENTDISCOUNTCATEGORY,COMMITMENTDISCOUNTID,COMMITMENTDISCOUNTNAME,COMMITMENTDISCOUNTSTATUS,COMMITMENTDISCOUNTTYPE,CONSUMEDQUANTITY,CONSUMEDUNIT,CONTRACTEDCOST,CONTRACTEDUNITPRICE,EFFECTIVECOST,INVOICEISSUERNAME,LISTCOST,LISTUNITPRICE,PRICINGCATEGORY,PRICINGQUANTITY,PRICINGUNIT,PROVIDERNAME,PUBLISHERNAME,REGIONID,REGIONNAME,RESOURCEID,RESOURCENAME,RESOURCETYPE,SERVICECATEGORY,SERVICENAME,SKUID,SKUPRICEID,SUBACCOUNTID,SUBACCOUNTNAME,TAGS,X_COSTCATEGORIES,X_DISCOUNTS,X_OPERATION,X_SERVICECODE,X_USAGETYPE
,0.010882665,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.012 per GB-month for cold backup storage for VMware,Usage-Based,00:00.0,00:00.0,,,,,,1.162677923,GB-Months,0.010882665,0.00936,0.010882665,Amazon Web Services Australia Pty Ltd,0.013952135,0.012,Standard,1.162677923,GB-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:backup:ap-southeast-2:790639323661,,,Storage,AWS Backup,S2HSTTS2H33SVCJT,S2HSTTS2H33SVCJT.JRTCKXETXF.6YS6EN2CT7,7.90639E+11,gsafj-uf-izp-cebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""VMC Hosting""
    },
    {
      ""key"": ""aws-migration-project-id"",
      ""value"": ""MPE29267""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000124865""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-3.069469700000000e-03},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-3.069469700000000e-03}]}",Storage,AWSBackup,APS2-ColdStorage-ByteHrs-VirtualMachine
,0,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,AWS Lambda - Total Compute - Asia Pacific (Sydney)-Tier-1,Usage-Based,00:00.0,00:00.0,Spend,arn:aws:savingsplans::973638948628:savingsplan/42025099-91q3-9ss1-415s-o4394s87or17,,Used,Savings Plan,6.32425,Lambda-GB-Seconds,8.22152E-05,1.3E-05,7.25137E-05,Amazon Web Services Australia Pty Ltd,0.000105404,1.66667E-05,Committed,6.32425,Lambda-GB-Seconds,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:lambda:ap-southeast-2:366945045698,,,Compute,AWS Lambda,4NX7CSSF3DVPXWBT,4NX7CSSF3DVPXWBT.JRTCKXETXF.CUKFZ388N3,3.66945E+11,fz-vg-fnivbz-abacebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""sm-it-saviom-nonprod""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""6000631018""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":0.000000000000000e+00},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount""}]}",Invoke,AWSLambda,APS2-Lambda-GB-Second
ap-southeast-2b,0.1404,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.18 per On Demand RHEL r5.large Instance Hour,Usage-Based,00:00.0,00:00.0,,,,,,1,Hours,0.1404,0.1404,0.1404,Amazon Web Services Australia Pty Ltd,0.18,0.18,Standard,1,Hours,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),v-555nr8roo6r300n47,,instance,Compute,Amazon Elastic Compute Cloud,RKQRRCGYGCAK8ZY4,RKQRRCGYGCAK8ZY4.JRTCKXETXF.6YS6EN2CT7,1.10781E+11,ezf-onuf-njf-abacebq,"{
  ""key_value"": [
    {
      ""key"": ""Environment_Classification"",
      ""value"": ""Non Production""
    },
    {
      ""key"": ""Environment_Name"",
      ""value"": ""uat""
    },
    {
      ""key"": ""Application_Owner_Email"",
      ""value"": ""Phillip.Ciraolo@transport.nsw.gov.au""
    },
    {
      ""key"": ""Name"",
      ""value"": ""AWBNPLPXYSCAP01""
    },
    {
      ""key"": ""Application_Name"",
      ""value"": ""Camera Enforcement System - Proxy""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""Camera Enforcement System - Proxy""
    },
    {
      ""key"": ""Encryption"",
      ""value"": ""TRUE""
    },
    {
      ""key"": ""aws-migration-project-id"",
      ""value"": ""MPE33002""
    },
    {
      ""key"": ""Primary_Data_Label"",
      ""value"": ""Sensitive: Legal""
    },
    {
      ""key"": ""Data_Labelling"",
      ""value"": ""Sensitive: Legal+Sensitive: Personal""
    },
    {
      ""key"": ""Workload_Profile"",
      ""value"": ""Predictable Bursting""
    },
    {
      ""key"": ""map-migrated-app"",
      ""value"": ""d-application-01oo8zeoh4wy2x""
    },
    {
      ""key"": ""Application_Owner"",
      ""value"": ""Phillip Ciraolo""
    },
    {
      ""key"": ""map-migrated"",
      ""value"": ""d-server-00wq1fo4ahkurd""
    },
    {
      ""key"": ""Purpose"",
      ""value"": ""App Server""
    },
    {
      ""key"": ""Application_ID"",
      ""value"": ""PAC003467""
    },
    {
      ""key"": ""Cost_Object"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Operational_Hours_Cron"",
      ""value"": ""* 7_19 * * 1_5""
    },
    {
      ""key"": ""Data_Classification"",
      ""value"": ""UNCLASSIFIED""
    },
    {
      ""key"": ""Data_Retention"",
      ""value"": ""Indefinite""
    },
    {
      ""key"": ""Application_Category"",
      ""value"": ""APP""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Organization"",
      ""value"": ""TfNSW RDS""
    },
    {
      ""key"": ""Environment_Type"",
      ""value"": ""Staging""
    },
    {
      ""key"": ""Operational_Hours"",
      ""value"": ""7am-7pm Mon-Fri AEST""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-3.960000000000000e-02},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-3.960000000000000e-02}]}",RunInstances:0010,AmazonEC2,APS2-BoxUsage:r5.large
,0.02028,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.013 per VPC Endpoint Hour,Usage-Based,00:00.0,00:00.0,,,,,,2,Hours,0.02028,0.01014,0.02028,Amazon Web Services Australia Pty Ltd,0.026,0.013,Standard,2,Hours,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:ec2:ap-southeast-2:986507414566,,,Networking,Amazon Virtual Private Cloud,QXSR7BJCHWCXBRSN,QXSR7BJCHWCXBRSN.JRTCKXETXF.6YS6EN2CT7,9.86507E+11,fg-fcv-nyrkngenvaf-abacebq,"{
  ""key_value"": [
    {
      ""key"": ""Name"",
      ""value"": ""systems-manager-messages-endpoint""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""st-spi-alexatrains-nonprod""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000401247""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-5.720000000000000e-03},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-5.720000000000000e-03}]}",VpcEndpoint,AmazonVPC,APS2-VpcEndpoint-Hours
,0.000000245,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.094 per GB - next 100 TB / month data transfer out,Usage-Based,00:00.0,00:00.0,,,,,,3.3416E-06,GB,0.000000245,0.073318171,0.000000245,Amazon Web Services Australia Pty Ltd,3.141E-07,0.094,Standard,3.3416E-06,GB,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:ec2:ap-southeast-2:827624307882,,,Compute,Amazon Elastic Compute Cloud,KRXM4TG87VW2NPHA,KRXM4TG87VW2NPHA.JRTCKXETXF.N9EW5UVVPA,8.27624E+11,gsafj-rhf-rnq56-cebq,"{
  ""key_value"": [
    {
      ""key"": ""Name"",
      ""value"": ""372179852337-NATGW-AZA""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""Active Directory - TfNSW""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""1000124875""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-6.910000000000000e-08},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-6.910000000000000e-08}]}",RunInstances,AmazonEC2,APS2-DataTransfer-Out-Bytes
,0.001509677,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.096 per GB-month of General Purpose (gp3) provisioned storage - Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,0.02016129,GB-Months,0.001509677,0.074879999,0.001509677,Amazon Web Services Australia Pty Ltd,0.001935484,0.096,Standard,0.02016129,GB-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),iby-562q9777r7o6566o2,,volume,Storage,Amazon Elastic Compute Cloud,QR74UAP3E9WUYT9B,QR74UAP3E9WUYT9B.JRTCKXETXF.6YS6EN2CT7,2.91212E+11,gsafj-gfq-gznc-abacebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""tfnsw-tsd-tmap-nonprod""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000141022""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-4.258065000000000e-04},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-4.258065000000000e-04}]}",CreateVolume-Gp3,AmazonEC2,APS2-EBS:VolumeUsage.gp3
,0,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.000 per GB - data transfer in per month,Usage-Based,00:00.0,00:00.0,,,,,,1.57002E-05,GB,0,0,0,Amazon Web Services Australia Pty Ltd,0,0,Standard,1.57002E-05,GB,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,sa-east-1,External,ChgPebffNppbhagRiragf,,,Integration,CloudWatch Events,YH2G5M9GK2MJ5M7C,YH2G5M9GK2MJ5M7C.JRTCKXETXF.6YS6EN2CT7,9.38828E+11,gsafj-pf-pfbyhgvbaf-abacebq,null,,"{""key_value"":[{""key"":""total_discount"",""value"":0.000000000000000e+00},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount""}]}",PutEvents,AWSEvents,SAE1-DataTransfer-In-Bytes
,0.003236015,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.055 per GB-Month of snapshot data stored - Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,0.075431578,GB-Months,0.003236015,0.0429,0.003236015,Amazon Web Services Australia Pty Ltd,0.004148737,0.055,Standard,0.075431578,GB-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:ec2:ap-southeast-2:397057950069,,,Storage,Amazon Elastic Compute Cloud,759N2ESGG4Z2C95V,759N2ESGG4Z2C95V.JRTCKXETXF.6YS6EN2CT7,3.97058E+11,gsafj-nnv-qvn-cebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""tfnsw-aai-dia-prod""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000131039""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-9.127221000000000e-04},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-9.127221000000000e-04}]}",CreateSnapshot,AmazonEC2,APS2-EBS:SnapshotUsage
,0.000935303,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.012 per GB-month for cold backup storage for VMware,Usage-Based,00:00.0,00:00.0,,,,,,0.09992553,GB-Months,0.000935303,0.00936,0.000935303,Amazon Web Services Australia Pty Ltd,0.001199106,0.012,Standard,0.09992553,GB-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:backup:ap-southeast-2:790639323661,,,Storage,AWS Backup,S2HSTTS2H33SVCJT,S2HSTTS2H33SVCJT.JRTCKXETXF.6YS6EN2CT7,7.90639E+11,gsafj-uf-izp-cebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""VMC Hosting""
    },
    {
      ""key"": ""aws-migration-project-id"",
      ""value"": ""MPE29267""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-2.638034000000000e-04},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-2.638034000000000e-04}]}",Storage,AWSBackup,APS2-ColdStorage-ByteHrs-VirtualMachine
,0,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.00 per GB - Asia Pacific (Seoul) data transfer from Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,1.2899E-06,GB,0,0,0,Amazon Web Services Australia Pty Ltd,0,0,Standard,1.2899E-06,GB,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-northeast-2,Asia Pacific (Seoul),,,,Compute,AWS Step Functions,XTR3R44KT7A6ZBNE,XTR3R44KT7A6ZBNE.JRTCKXETXF.6YS6EN2CT7,3.52691E+11,fg-svanaprvg-ztzg-cebq,null,,"{""key_value"":[{""key"":""total_discount"",""value"":0.000000000000000e+00},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount""}]}",Unknown,AmazonStates,APN2-APS2-AWS-In-Bytes
,0.00000234,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.03 per 10000 KMS requests in Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,1,Requests,0.00000234,0.00000234,0.00000234,Amazon Web Services Australia Pty Ltd,0.000003,0.000003,Standard,1,Requests,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:kms:ap-southeast-2:566818427525,,,Identity,AWS Key Management Service,2V8H8RKD5G49TF84,2V8H8RKD5G49TF84.JRTCKXETXF.6YS6EN2CT7,5.66818E+11,gsafj-rnv-rzsg-cebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""tfnsw-eai-emft-prod""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000182111""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-6.600000000000000e-07},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-6.600000000000000e-07}]}",DescribeKey,awskms,ap-southeast-2-KMS-Requests
,7.3E-09,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.055 per GB-Month of ONTAP backup storage - Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,1.702E-07,GB-Months,7.3E-09,0.042890717,7.3E-09,Amazon Web Services Australia Pty Ltd,9.4E-09,0.055,Standard,1.702E-07,GB-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:fsx:ap-southeast-2:849332123072,,,Storage,Amazon FSx,UBUU95WUVH95QV7U,UBUU95WUVH95QV7U.JRTCKXETXF.6YS6EN2CT7,8.49332E+11,fg-svanaprvg-op-cebq,null,,"{""key_value"":[{""key"":""total_discount"",""value"":-2.100000000000000e-09},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-2.100000000000000e-09}]}",CreateFileSystem:ONTAP,AmazonFSx,APS2-BackupUsage
,0.00000468,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.03 per 10000 KMS requests in US East (N. Virginia),Usage-Based,00:00.0,00:00.0,,,,,,2,Requests,0.00000468,0.00000234,0.00000468,Amazon Web Services Australia Pty Ltd,0.000006,0.000003,Standard,2,Requests,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,us-east-1,US East (N. Virginia),arn:aws:kms:us-east-1:080088901796,,,Identity,AWS Key Management Service,MFEBZPX8NHM5FY7Z,MFEBZPX8NHM5FY7Z.JRTCKXETXF.6YS6EN2CT7,80088901796,gsafj-qpvf-gav-cebq,null,,"{""key_value"":[{""key"":""total_discount"",""value"":-1.320000000000000e-06},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-1.320000000000000e-06}]}",DescribeKey,awskms,us-east-1-KMS-Requests
,0.0000117,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.03 per 10000 KMS requests in Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,5,Requests,0.0000117,0.00000234,0.0000117,Amazon Web Services Australia Pty Ltd,0.000015,0.000003,Standard,5,Requests,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:kms:ap-southeast-2:869240153991,,,Identity,AWS Key Management Service,2V8H8RKD5G49TF84,2V8H8RKD5G49TF84.JRTCKXETXF.6YS6EN2CT7,8.6924E+11,gsafj-tf-rxf-abacebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""tfnsw-gs-eks-nonprod""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-3.300000000000000e-06},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-3.300000000000000e-06}]}",GetKeyRotationStatus,awskms,ap-southeast-2-KMS-Requests
,0.001156594,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.012 per GB-month for cold backup storage for VMware,Usage-Based,00:00.0,00:00.0,,,,,,0.12356777,GB-Months,0.001156594,0.00936,0.001156594,Amazon Web Services Australia Pty Ltd,0.001482813,0.012,Standard,0.12356777,GB-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:backup:ap-southeast-2:790639323661,,,Storage,AWS Backup,S2HSTTS2H33SVCJT,S2HSTTS2H33SVCJT.JRTCKXETXF.6YS6EN2CT7,7.90639E+11,gsafj-uf-izp-cebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""VMC Hosting""
    },
    {
      ""key"": ""aws-migration-project-id"",
      ""value"": ""MPE29267""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-3.262189000000000e-04},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-3.262189000000000e-04}]}",Storage,AWSBackup,APS2-ColdStorage-ByteHrs-VirtualMachine
,3.45718E-05,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,USD 0.023 per GB-month of backup storage exceeding free allocation for Aurora MySQL,Usage-Based,00:00.0,00:00.0,,,,,,0.001927078,GB-Months,3.45718E-05,0.017940007,3.45718E-05,Amazon Web Services Australia Pty Ltd,4.43228E-05,0.023,Standard,0.001927078,GB-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),arn:aws:rds:ap-southeast-2:646924912074,,,Databases,Amazon Relational Database Service,GGU4B35Z3RPJRRQJ,GGU4B35Z3RPJRRQJ.JRTCKXETXF.6YS6EN2CT7,6.46925E+11,gsafj-nqfg-qvpr-cebq,"{
  ""key_value"": [
    {
      ""key"": ""Site"",
      ""value"": ""towardszero""
    },
    {
      ""key"": ""Name"",
      ""value"": ""towardszero-towardszero""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""tfnsw-adst-dice-prod""
    },
    {
      ""key"": ""SolutionName"",
      ""value"": ""towardszero-prod""
    },
    {
      ""key"": ""CostCentre"",
      ""value"": ""cds""
    },
    {
      ""key"": ""ccoe:default:sub-env"",
      ""value"": ""prod""
    },
    {
      ""key"": ""A_2"",
      ""value"": ""platform/application""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000182125""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-9.751000000000000e-06},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-9.751000000000000e-06}]}",CreateDBInstance:0016,AmazonRDS,APS2-Aurora:BackupUsage
,0.010064516,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,$0.096 per GB-month of General Purpose (gp3) provisioned storage - Asia Pacific (Sydney),Usage-Based,00:00.0,00:00.0,,,,,,0.134408602,GB-Months,0.010064516,0.07488,0.010064516,Amazon Web Services Australia Pty Ltd,0.012903226,0.096,Standard,0.134408602,GB-Months,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),iby-50109p2s177206q26,,volume,Storage,Amazon Elastic Compute Cloud,QR74UAP3E9WUYT9B,QR74UAP3E9WUYT9B.JRTCKXETXF.6YS6EN2CT7,1.10781E+11,ezf-onuf-njf-abacebq,"{
  ""key_value"": [
    {
      ""key"": ""Environment_Classification"",
      ""value"": ""Non Production""
    },
    {
      ""key"": ""Environment_Name"",
      ""value"": ""dev""
    },
    {
      ""key"": ""Application_Owner_Email"",
      ""value"": ""Murugs.Ramassamy@transport.nsw.gov.au""
    },
    {
      ""key"": ""Name"",
      ""value"": ""egidv-gp3-aza-ebs""
    },
    {
      ""key"": ""Application_Name"",
      ""value"": ""Edge  Gateway - Ingress""
    },
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""Edge Gateway - Ingress""
    },
    {
      ""key"": ""Encryption"",
      ""value"": ""TRUE""
    },
    {
      ""key"": ""aws-migration-project-id"",
      ""value"": ""MPE33002""
    },
    {
      ""key"": ""Primary_Data_Label"",
      ""value"": ""Sensitive: Legal""
    },
    {
      ""key"": ""Data_Labelling"",
      ""value"": ""Sensitive: Legal+Sensitive: Law Enforcement+Sensitive: Personal+Sensitive: NSW Government+Sensitive""
    },
    {
      ""key"": ""Workload_Profile"",
      ""value"": ""Predictable Bursting""
    },
    {
      ""key"": ""map-migrated-app"",
      ""value"": ""d-application-02e2pmbk57ghxp""
    },
    {
      ""key"": ""Application_Owner"",
      ""value"": ""Murugs Ramassamy""
    },
    {
      ""key"": ""map-migrated"",
      ""value"": ""d-server-00wq1fo4ahkurd""
    },
    {
      ""key"": ""Purpose"",
      ""value"": ""DB Server""
    },
    {
      ""key"": ""Application_ID"",
      ""value"": ""PAC003325""
    },
    {
      ""key"": ""Cost_Object"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Operational_Hours_Cron"",
      ""value"": ""N/A""
    },
    {
      ""key"": ""Data_Classification"",
      ""value"": ""UNCLASSIFIED""
    },
    {
      ""key"": ""Data_Retention"",
      ""value"": ""84 months""
    },
    {
      ""key"": ""Application_Category"",
      ""value"": ""DATABASE""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000182133""
    },
    {
      ""key"": ""Organization"",
      ""value"": ""TfNSW RDS""
    },
    {
      ""key"": ""Environment_Type"",
      ""value"": ""Development""
    },
    {
      ""key"": ""Operational_Hours"",
      ""value"": ""Ad hoc""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-2.838709700000000e-03},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-2.838709700000000e-03}]}",CreateVolume-Gp3,AmazonEC2,APS2-EBS:VolumeUsage.gp3
,3.432E-07,4.28183E+11,gsafj-nalpybhq-zcn57-cebq,USD,00:00.0,00:00.0,Usage,,"$0.0044 per 10,000 GET and all other requests",Usage-Based,00:00.0,00:00.0,,,,,,1,Requests,3.432E-07,3.432E-07,3.432E-07,Amazon Web Services Australia Pty Ltd,0.00000044,0.00000044,Standard,1,Requests,AWS,Nznmba Jro Freivprf Nhfgenyvn Cgl Ygq,ap-southeast-2,Asia Pacific (Sydney),ps-grzcyngrf-6128fk72fu1ej-nc-fbhgurnfg-7,,bucket,Storage,Amazon Simple Storage Service,ZE67FX933AEQ43H2,ZE67FX933AEQ43H2.JRTCKXETXF.6YS6EN2CT7,8.48266E+11,gsafj-bf-argjbexzba-abacebq,"{
  ""key_value"": [
    {
      ""key"": ""ccoe:default:app-ci"",
      ""value"": ""tfnsw-os-networkmon-nonprod""
    },
    {
      ""key"": ""ccoe:org:cost-code"",
      ""value"": ""0000126075""
    }
  ]
}",,"{""key_value"":[{""key"":""total_discount"",""value"":-9.680000000000001e-08},{""key"":""bundled_discount"",""value"":0.000000000000000e+00},{""key"":""edp_discount"",""value"":-9.680000000000001e-08}]}",ReadLogProps,AmazonS3,APS2-Requests-Tier2
